"PlotID","Hill","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Taxa","Diversity"
3,"Simpson diversity",-1.9,103.3,20,"Island",2,"CD",100,"Arthropods",15.2
4,"Simpson diversity",-1.9,103.3,10,"Island",1,"F",25,"Arthropods",10.9
4,"Shannon diversity",-1.9,103.3,10,"Island",1,"F",25,"Arthropods",22
4,"Species richness",-1.9,103.3,10,"Island",1,"F",25,"Arthropods",82
5,"Simpson diversity",-1.9,103.3,40,"Island",1,"B",400,"Arthropods",6.2
5,"Species richness",-1.9,103.3,40,"Island",1,"B",400,"Arthropods",93
5,"Shannon diversity",-1.9,103.3,40,"Island",1,"B",400,"Arthropods",17.3
6,"Species richness",-1.9,103.3,5,"Island",1,"E",6,"Arthropods",69
6,"Simpson diversity",-1.9,103.3,5,"Island",1,"E",6,"Arthropods",7.6
6,"Shannon diversity",-1.9,103.3,5,"Island",1,"E",6,"Arthropods",19.3
7,"Shannon diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Arthropods",27.7
7,"Simpson diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Arthropods",11.6
7,"Species richness",-1.9,103.3,40,"Island",3,"AEF",399,"Arthropods",84
8,"Shannon diversity",-1.9,103.2,5,"Island",1,"F",6,"Arthropods",25.6
8,"Simpson diversity",-1.9,103.2,5,"Island",1,"F",6,"Arthropods",13.5
8,"Species richness",-1.9,103.2,5,"Island",1,"F",6,"Arthropods",56
9,"Simpson diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Arthropods",4.6
9,"Species richness",-1.9,103.3,10,"Island",3,"ABD",24,"Arthropods",68
9,"Shannon diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Arthropods",13.8
10,"Simpson diversity",-1.9,103.3,20,"Island",0,"Z",0,"Arthropods",14.3
10,"Species richness",-1.9,103.3,20,"Island",0,"Z",0,"Arthropods",101
10,"Shannon diversity",-1.9,103.3,20,"Island",0,"Z",0,"Arthropods",27
11,"Shannon diversity",-1.9,103.3,10,"Island",1,"D",25,"Arthropods",17.2
11,"Species richness",-1.9,103.3,10,"Island",1,"D",25,"Arthropods",65
11,"Simpson diversity",-1.9,103.3,10,"Island",1,"D",25,"Arthropods",6.4
12,"Shannon diversity",-1.9,103.3,20,"Island",1,"C",100,"Arthropods",20.2
12,"Simpson diversity",-1.9,103.3,20,"Island",1,"C",100,"Arthropods",9.9
12,"Species richness",-1.9,103.3,20,"Island",1,"C",100,"Arthropods",66
13,"Simpson diversity",-1.9,103.3,10,"Island",1,"E",25,"Arthropods",9.3
13,"Shannon diversity",-1.9,103.3,10,"Island",1,"E",25,"Arthropods",22.1
13,"Species richness",-1.9,103.3,10,"Island",1,"E",25,"Arthropods",85
14,"Species richness",-1.9,103.2,10,"Island",1,"C",25,"Arthropods",96
14,"Simpson diversity",-1.9,103.2,10,"Island",1,"C",25,"Arthropods",8.8
14,"Shannon diversity",-1.9,103.2,10,"Island",1,"C",25,"Arthropods",25
15,"Species richness",-1.9,103.3,20,"Island",1,"B",100,"Arthropods",70
15,"Shannon diversity",-1.9,103.3,20,"Island",1,"B",100,"Arthropods",22.5
15,"Simpson diversity",-1.9,103.3,20,"Island",1,"B",100,"Arthropods",9.9
16,"Shannon diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Arthropods",14.9
16,"Species richness",-1.9,103.3,5,"Island",3,"ACD",6,"Arthropods",55
16,"Simpson diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Arthropods",5.6
17,"Simpson diversity",-1.9,103.3,20,"Island",1,"F",100,"Arthropods",12.8
17,"Shannon diversity",-1.9,103.3,20,"Island",1,"F",100,"Arthropods",27.3
17,"Species richness",-1.9,103.3,20,"Island",1,"F",100,"Arthropods",110
18,"Simpson diversity",-1.9,103.3,5,"Island",2,"DE",6,"Arthropods",4.7
18,"Species richness",-1.9,103.3,5,"Island",2,"DE",6,"Arthropods",58
18,"Shannon diversity",-1.9,103.3,5,"Island",2,"DE",6,"Arthropods",11.8
19,"Simpson diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Arthropods",5.9
19,"Species richness",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Arthropods",96
19,"Shannon diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Arthropods",16.5
20,"Simpson diversity",-1.9,103.3,10,"Island",1,"B",25,"Arthropods",18.4
20,"Shannon diversity",-1.9,103.3,10,"Island",1,"B",25,"Arthropods",34.9
20,"Species richness",-1.9,103.3,10,"Island",1,"B",25,"Arthropods",82
21,"Shannon diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Arthropods",14.8
21,"Species richness",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Arthropods",69
21,"Simpson diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Arthropods",5.5
22,"Species richness",-1.9,103.2,5,"Island",2,"BF",6,"Arthropods",51
22,"Simpson diversity",-1.9,103.2,5,"Island",2,"BF",6,"Arthropods",6.6
22,"Shannon diversity",-1.9,103.2,5,"Island",2,"BF",6,"Arthropods",15.6
23,"Species richness",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Arthropods",56
23,"Simpson diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Arthropods",5.4
23,"Shannon diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Arthropods",14.8
24,"Simpson diversity",-1.9,103.3,40,"Island",2,"CE",400,"Arthropods",13.2
24,"Shannon diversity",-1.9,103.3,40,"Island",2,"CE",400,"Arthropods",27.4
24,"Species richness",-1.9,103.3,40,"Island",2,"CE",400,"Arthropods",89
25,"Shannon diversity",-1.9,103.3,5,"Island",1,"A",6,"Arthropods",20
25,"Species richness",-1.9,103.3,5,"Island",1,"A",6,"Arthropods",55
25,"Simpson diversity",-1.9,103.3,5,"Island",1,"A",6,"Arthropods",8.7
26,"Simpson diversity",-1.9,103.3,40,"Island",2,"DF",400,"Arthropods",16.5
26,"Shannon diversity",-1.9,103.3,40,"Island",2,"DF",400,"Arthropods",33.9
26,"Species richness",-1.9,103.3,40,"Island",2,"DF",400,"Arthropods",81
27,"Shannon diversity",-1.9,103.2,10,"Island",2,"AE",24,"Arthropods",14.8
27,"Species richness",-1.9,103.2,10,"Island",2,"AE",24,"Arthropods",77
27,"Simpson diversity",-1.9,103.2,10,"Island",2,"AE",24,"Arthropods",5.3
28,"Species richness",-2,103.2,5,"Island",1,"B",6,"Arthropods",62
28,"Simpson diversity",-2,103.2,5,"Island",1,"B",6,"Arthropods",4.8
28,"Shannon diversity",-2,103.2,5,"Island",1,"B",6,"Arthropods",11.9
29,"Shannon diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Arthropods",18.6
29,"Species richness",-1.9,103.2,40,"Island",3,"BCD",399,"Arthropods",69
29,"Simpson diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Arthropods",8.5
30,"Species richness",-1.9,103.3,20,"Island",1,"E",100,"Arthropods",61
30,"Simpson diversity",-1.9,103.3,20,"Island",1,"E",100,"Arthropods",14.2
30,"Shannon diversity",-1.9,103.3,20,"Island",1,"E",100,"Arthropods",29.1
31,"Simpson diversity",-1.9,103.3,5,"Island",1,"C",6,"Arthropods",8.2
31,"Shannon diversity",-1.9,103.3,5,"Island",1,"C",6,"Arthropods",19.2
31,"Species richness",-1.9,103.3,5,"Island",1,"C",6,"Arthropods",65
32,"Species richness",-1.9,103.3,10,"Island",2,"CF",24,"Arthropods",84
32,"Simpson diversity",-1.9,103.3,10,"Island",2,"CF",24,"Arthropods",10.3
32,"Shannon diversity",-1.9,103.3,10,"Island",2,"CF",24,"Arthropods",25.6
33,"Simpson diversity",-2,103.3,20,"Island",3,"BDE",99,"Arthropods",7.5
33,"Shannon diversity",-2,103.3,20,"Island",3,"BDE",99,"Arthropods",20.7
33,"Species richness",-2,103.3,20,"Island",3,"BDE",99,"Arthropods",76
34,"Shannon diversity",-2,103.2,10,"Island",2,"BD",24,"Arthropods",40.5
34,"Species richness",-2,103.2,10,"Island",2,"BD",24,"Arthropods",135
34,"Simpson diversity",-2,103.2,10,"Island",2,"BD",24,"Arthropods",16.4
35,"Shannon diversity",-2,103.2,40,"Island",0,"Z",0,"Arthropods",31.7
35,"Species richness",-2,103.2,40,"Island",0,"Z",0,"Arthropods",78
35,"Simpson diversity",-2,103.2,40,"Island",0,"Z",0,"Arthropods",15.7
36,"Species richness",-2,103.2,20,"Island",2,"AF",100,"Arthropods",104
36,"Simpson diversity",-2,103.2,20,"Island",2,"AF",100,"Arthropods",15
36,"Shannon diversity",-2,103.2,20,"Island",2,"AF",100,"Arthropods",34
37,"Simpson diversity",-2,103.2,10,"Island",0,"Z",0,"Arthropods",17.6
37,"Shannon diversity",-2,103.2,10,"Island",0,"Z",0,"Arthropods",30.9
37,"Species richness",-2,103.2,10,"Island",0,"Z",0,"Arthropods",67
38,"Shannon diversity",-2,103.3,20,"Island",1,"D",100,"Arthropods",27.4
38,"Simpson diversity",-2,103.3,20,"Island",1,"D",100,"Arthropods",14.2
38,"Species richness",-2,103.3,20,"Island",1,"D",100,"Arthropods",60
39,"Shannon diversity",-2,103.3,5,"Island",2,"AC",6,"Arthropods",25.7
39,"Simpson diversity",-2,103.3,5,"Island",2,"AC",6,"Arthropods",11.9
39,"Species richness",-2,103.3,5,"Island",2,"AC",6,"Arthropods",60
40,"Simpson diversity",-2,103.3,5,"Island",0,"Z",0,"Arthropods",11.3
40,"Shannon diversity",-2,103.3,5,"Island",0,"Z",0,"Arthropods",22.4
40,"Species richness",-2,103.3,5,"Island",0,"Z",0,"Arthropods",49
41,"Species richness",-2,103.2,10,"Island",1,"A",25,"Arthropods",101
41,"Simpson diversity",-2,103.2,10,"Island",1,"A",25,"Arthropods",12
41,"Shannon diversity",-2,103.2,10,"Island",1,"A",25,"Arthropods",27.1
42,"Species richness",-2,103.2,5,"Island",1,"D",6,"Arthropods",61
42,"Shannon diversity",-2,103.2,5,"Island",1,"D",6,"Arthropods",27.8
42,"Simpson diversity",-2,103.2,5,"Island",1,"D",6,"Arthropods",14.5
43,"Shannon diversity",-1.9,103.3,40,"Island",1,"C",400,"Arthropods",28
43,"Species richness",-1.9,103.3,40,"Island",1,"C",400,"Arthropods",99
43,"Simpson diversity",-1.9,103.3,40,"Island",1,"C",400,"Arthropods",13.3
44,"Simpson diversity",-2,103.2,5,"Island",3,"BEF",6,"Arthropods",12.8
44,"Shannon diversity",-2,103.2,5,"Island",3,"BEF",6,"Arthropods",25.5
44,"Species richness",-2,103.2,5,"Island",3,"BEF",6,"Arthropods",54
45,"Simpson diversity",-2,103.2,40,"Island",1,"E",400,"Arthropods",12.7
45,"Species richness",-2,103.2,40,"Island",1,"E",400,"Arthropods",79
45,"Shannon diversity",-2,103.2,40,"Island",1,"E",400,"Arthropods",32
46,"Species richness",-2,103.2,40,"Island",2,"AB",400,"Arthropods",52
46,"Simpson diversity",-2,103.2,40,"Island",2,"AB",400,"Arthropods",8.8
46,"Shannon diversity",-2,103.2,40,"Island",2,"AB",400,"Arthropods",17.6
47,"Shannon diversity",-2,103.2,20,"Island",2,"BE",100,"Arthropods",23.1
47,"Simpson diversity",-2,103.2,20,"Island",2,"BE",100,"Arthropods",10.8
47,"Species richness",-2,103.2,20,"Island",2,"BE",100,"Arthropods",71
48,"Shannon diversity",-2,103.2,10,"Island",3,"CEF",24,"Arthropods",25.5
48,"Simpson diversity",-2,103.2,10,"Island",3,"CEF",24,"Arthropods",13.6
48,"Species richness",-2,103.2,10,"Island",3,"CEF",24,"Arthropods",60
49,"Simpson diversity",-2,103.2,40,"Island",1,"F",400,"Arthropods",11.2
49,"Species richness",-2,103.2,40,"Island",1,"F",400,"Arthropods",106
49,"Shannon diversity",-2,103.2,40,"Island",1,"F",400,"Arthropods",29.4
50,"Simpson diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Arthropods",10.3
50,"Species richness",-2,103.2,5,"Island",6,"ABCDEF",6,"Arthropods",75
50,"Shannon diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Arthropods",22.9
51,"Shannon diversity",-2,103.2,20,"Island",1,"A",100,"Arthropods",34.8
51,"Species richness",-2,103.2,20,"Island",1,"A",100,"Arthropods",71
51,"Simpson diversity",-2,103.2,20,"Island",1,"A",100,"Arthropods",18.5
52,"Shannon diversity",-2,103.2,40,"Island",1,"D",400,"Arthropods",21.2
52,"Simpson diversity",-2,103.2,40,"Island",1,"D",400,"Arthropods",7.7
52,"Species richness",-2,103.2,40,"Island",1,"D",400,"Arthropods",91
53,"Simpson diversity",-1.9,103.3,10,"Control",,,0,"Arthropods",11.7
53,"Shannon diversity",-1.9,103.3,10,"Control",,,0,"Arthropods",24.5
53,"Species richness",-1.9,103.3,10,"Control",,,0,"Arthropods",65
54,"Species richness",-2,103.3,10,"Control",,,0,"Arthropods",58
54,"Simpson diversity",-2,103.3,10,"Control",,,0,"Arthropods",10
54,"Shannon diversity",-2,103.3,10,"Control",,,0,"Arthropods",23.3
55,"Species richness",-2,103.3,10,"Control",,,0,"Arthropods",68
55,"Shannon diversity",-2,103.3,10,"Control",,,0,"Arthropods",19.6
55,"Simpson diversity",-2,103.3,10,"Control",,,0,"Arthropods",8.8
56,"Shannon diversity",-2,103.2,10,"Control",,,0,"Arthropods",20.1
56,"Species richness",-2,103.2,10,"Control",,,0,"Arthropods",70
56,"Simpson diversity",-2,103.2,10,"Control",,,0,"Arthropods",7.6
1,"Species richness",-1.9,103.3,40,"Island",1,"A",400,"Herbs",14
1,"Simpson diversity",-1.9,103.3,40,"Island",1,"A",400,"Herbs",5.3
1,"Shannon diversity",-1.9,103.3,40,"Island",1,"A",400,"Herbs",7.4
2,"Species richness",-1.9,103.3,20,"Island",3,"ACF",99,"Herbs",6
2,"Shannon diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Herbs",2.7
2,"Simpson diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Herbs",2.2
3,"Shannon diversity",-1.9,103.3,20,"Island",2,"CD",100,"Herbs",5.9
3,"Species richness",-1.9,103.3,20,"Island",2,"CD",100,"Herbs",7
3,"Simpson diversity",-1.9,103.3,20,"Island",2,"CD",100,"Herbs",5.5
4,"Simpson diversity",-1.9,103.3,10,"Island",1,"F",25,"Herbs",3.9
4,"Shannon diversity",-1.9,103.3,10,"Island",1,"F",25,"Herbs",6.2
4,"Species richness",-1.9,103.3,10,"Island",1,"F",25,"Herbs",14
5,"Simpson diversity",-1.9,103.3,40,"Island",1,"B",400,"Herbs",8.4
5,"Species richness",-1.9,103.3,40,"Island",1,"B",400,"Herbs",13
5,"Shannon diversity",-1.9,103.3,40,"Island",1,"B",400,"Herbs",10.1
6,"Species richness",-1.9,103.3,5,"Island",1,"E",6,"Herbs",14
6,"Simpson diversity",-1.9,103.3,5,"Island",1,"E",6,"Herbs",4.8
6,"Shannon diversity",-1.9,103.3,5,"Island",1,"E",6,"Herbs",7.7
7,"Shannon diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Herbs",5.4
7,"Simpson diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Herbs",3.7
7,"Species richness",-1.9,103.3,40,"Island",3,"AEF",399,"Herbs",15
8,"Shannon diversity",-1.9,103.2,5,"Island",1,"F",6,"Herbs",7.3
8,"Simpson diversity",-1.9,103.2,5,"Island",1,"F",6,"Herbs",5.7
8,"Species richness",-1.9,103.2,5,"Island",1,"F",6,"Herbs",13
9,"Simpson diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Herbs",4.8
9,"Species richness",-1.9,103.3,10,"Island",3,"ABD",24,"Herbs",10
9,"Shannon diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Herbs",5.8
10,"Simpson diversity",-1.9,103.3,20,"Island",0,"Z",0,"Herbs",2.3
10,"Species richness",-1.9,103.3,20,"Island",0,"Z",0,"Herbs",6
10,"Shannon diversity",-1.9,103.3,20,"Island",0,"Z",0,"Herbs",3
11,"Shannon diversity",-1.9,103.3,10,"Island",1,"D",25,"Herbs",8.3
11,"Species richness",-1.9,103.3,10,"Island",1,"D",25,"Herbs",16
11,"Simpson diversity",-1.9,103.3,10,"Island",1,"D",25,"Herbs",4.9
12,"Shannon diversity",-1.9,103.3,20,"Island",1,"C",100,"Herbs",9
12,"Simpson diversity",-1.9,103.3,20,"Island",1,"C",100,"Herbs",7.1
12,"Species richness",-1.9,103.3,20,"Island",1,"C",100,"Herbs",14
13,"Simpson diversity",-1.9,103.3,10,"Island",1,"E",25,"Herbs",5.9
13,"Shannon diversity",-1.9,103.3,10,"Island",1,"E",25,"Herbs",9.3
13,"Species richness",-1.9,103.3,10,"Island",1,"E",25,"Herbs",13
14,"Species richness",-1.9,103.2,10,"Island",1,"C",25,"Herbs",8
14,"Simpson diversity",-1.9,103.2,10,"Island",1,"C",25,"Herbs",2.3
14,"Shannon diversity",-1.9,103.2,10,"Island",1,"C",25,"Herbs",3.7
15,"Species richness",-1.9,103.3,20,"Island",1,"B",100,"Herbs",5
15,"Shannon diversity",-1.9,103.3,20,"Island",1,"B",100,"Herbs",3.2
15,"Simpson diversity",-1.9,103.3,20,"Island",1,"B",100,"Herbs",2.4
16,"Shannon diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Herbs",8.3
16,"Species richness",-1.9,103.3,5,"Island",3,"ACD",6,"Herbs",12
16,"Simpson diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Herbs",6.6
17,"Simpson diversity",-1.9,103.3,20,"Island",1,"F",100,"Herbs",5.1
17,"Shannon diversity",-1.9,103.3,20,"Island",1,"F",100,"Herbs",8.2
17,"Species richness",-1.9,103.3,20,"Island",1,"F",100,"Herbs",15
18,"Simpson diversity",-1.9,103.3,5,"Island",2,"DE",6,"Herbs",5.4
18,"Species richness",-1.9,103.3,5,"Island",2,"DE",6,"Herbs",19
18,"Shannon diversity",-1.9,103.3,5,"Island",2,"DE",6,"Herbs",9.2
19,"Simpson diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Herbs",12.3
19,"Species richness",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Herbs",17
19,"Shannon diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Herbs",14.6
20,"Simpson diversity",-1.9,103.3,10,"Island",1,"B",25,"Herbs",5.2
20,"Shannon diversity",-1.9,103.3,10,"Island",1,"B",25,"Herbs",8.6
20,"Species richness",-1.9,103.3,10,"Island",1,"B",25,"Herbs",18
21,"Shannon diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Herbs",3.4
21,"Species richness",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Herbs",13
21,"Simpson diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Herbs",2
22,"Species richness",-1.9,103.2,5,"Island",2,"BF",6,"Herbs",17
22,"Simpson diversity",-1.9,103.2,5,"Island",2,"BF",6,"Herbs",4.3
22,"Shannon diversity",-1.9,103.2,5,"Island",2,"BF",6,"Herbs",7.5
23,"Species richness",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Herbs",9
23,"Simpson diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Herbs",2.3
23,"Shannon diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Herbs",3.9
24,"Simpson diversity",-1.9,103.3,40,"Island",2,"CE",400,"Herbs",6.9
24,"Shannon diversity",-1.9,103.3,40,"Island",2,"CE",400,"Herbs",8.2
24,"Species richness",-1.9,103.3,40,"Island",2,"CE",400,"Herbs",10
25,"Shannon diversity",-1.9,103.3,5,"Island",1,"A",6,"Herbs",9.7
25,"Species richness",-1.9,103.3,5,"Island",1,"A",6,"Herbs",16
25,"Simpson diversity",-1.9,103.3,5,"Island",1,"A",6,"Herbs",6.4
26,"Simpson diversity",-1.9,103.3,40,"Island",2,"DF",400,"Herbs",5
26,"Shannon diversity",-1.9,103.3,40,"Island",2,"DF",400,"Herbs",6.8
26,"Species richness",-1.9,103.3,40,"Island",2,"DF",400,"Herbs",10
27,"Shannon diversity",-1.9,103.2,10,"Island",2,"AE",24,"Herbs",2.7
27,"Species richness",-1.9,103.2,10,"Island",2,"AE",24,"Herbs",7
27,"Simpson diversity",-1.9,103.2,10,"Island",2,"AE",24,"Herbs",1.7
28,"Species richness",-2,103.2,5,"Island",1,"B",6,"Herbs",17
28,"Simpson diversity",-2,103.2,5,"Island",1,"B",6,"Herbs",8.7
28,"Shannon diversity",-2,103.2,5,"Island",1,"B",6,"Herbs",11.4
29,"Shannon diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Herbs",5.5
29,"Species richness",-1.9,103.2,40,"Island",3,"BCD",399,"Herbs",9
29,"Simpson diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Herbs",4.4
30,"Species richness",-1.9,103.3,20,"Island",1,"E",100,"Herbs",8
30,"Simpson diversity",-1.9,103.3,20,"Island",1,"E",100,"Herbs",3.3
30,"Shannon diversity",-1.9,103.3,20,"Island",1,"E",100,"Herbs",4.7
31,"Simpson diversity",-1.9,103.3,5,"Island",1,"C",6,"Herbs",5.5
31,"Shannon diversity",-1.9,103.3,5,"Island",1,"C",6,"Herbs",7.9
31,"Species richness",-1.9,103.3,5,"Island",1,"C",6,"Herbs",13
32,"Species richness",-1.9,103.3,10,"Island",2,"CF",24,"Herbs",16
32,"Simpson diversity",-1.9,103.3,10,"Island",2,"CF",24,"Herbs",5.6
32,"Shannon diversity",-1.9,103.3,10,"Island",2,"CF",24,"Herbs",9.2
33,"Simpson diversity",-2,103.3,20,"Island",3,"BDE",99,"Herbs",4.5
33,"Shannon diversity",-2,103.3,20,"Island",3,"BDE",99,"Herbs",6.5
33,"Species richness",-2,103.3,20,"Island",3,"BDE",99,"Herbs",11
34,"Shannon diversity",-2,103.2,10,"Island",2,"BD",24,"Herbs",4.5
34,"Species richness",-2,103.2,10,"Island",2,"BD",24,"Herbs",12
34,"Simpson diversity",-2,103.2,10,"Island",2,"BD",24,"Herbs",2.7
35,"Shannon diversity",-2,103.2,40,"Island",0,"Z",0,"Herbs",8.4
35,"Species richness",-2,103.2,40,"Island",0,"Z",0,"Herbs",21
35,"Simpson diversity",-2,103.2,40,"Island",0,"Z",0,"Herbs",4.7
36,"Species richness",-2,103.2,20,"Island",2,"AF",100,"Herbs",11
36,"Simpson diversity",-2,103.2,20,"Island",2,"AF",100,"Herbs",8.4
36,"Shannon diversity",-2,103.2,20,"Island",2,"AF",100,"Herbs",9.4
37,"Simpson diversity",-2,103.2,10,"Island",0,"Z",0,"Herbs",2.6
37,"Shannon diversity",-2,103.2,10,"Island",0,"Z",0,"Herbs",3.1
37,"Species richness",-2,103.2,10,"Island",0,"Z",0,"Herbs",6
38,"Shannon diversity",-2,103.3,20,"Island",1,"D",100,"Herbs",9.8
38,"Simpson diversity",-2,103.3,20,"Island",1,"D",100,"Herbs",6.7
38,"Species richness",-2,103.3,20,"Island",1,"D",100,"Herbs",18
39,"Shannon diversity",-2,103.3,5,"Island",2,"AC",6,"Herbs",8.8
39,"Simpson diversity",-2,103.3,5,"Island",2,"AC",6,"Herbs",4.6
39,"Species richness",-2,103.3,5,"Island",2,"AC",6,"Herbs",22
40,"Simpson diversity",-2,103.3,5,"Island",0,"Z",0,"Herbs",2.8
40,"Shannon diversity",-2,103.3,5,"Island",0,"Z",0,"Herbs",4.7
40,"Species richness",-2,103.3,5,"Island",0,"Z",0,"Herbs",13
41,"Species richness",-2,103.2,10,"Island",1,"A",25,"Herbs",9
41,"Simpson diversity",-2,103.2,10,"Island",1,"A",25,"Herbs",2.5
41,"Shannon diversity",-2,103.2,10,"Island",1,"A",25,"Herbs",3.7
42,"Species richness",-2,103.2,5,"Island",1,"D",6,"Herbs",17
42,"Shannon diversity",-2,103.2,5,"Island",1,"D",6,"Herbs",11.5
42,"Simpson diversity",-2,103.2,5,"Island",1,"D",6,"Herbs",9.2
43,"Shannon diversity",-1.9,103.3,40,"Island",1,"C",400,"Herbs",2
43,"Species richness",-1.9,103.3,40,"Island",1,"C",400,"Herbs",7
43,"Simpson diversity",-1.9,103.3,40,"Island",1,"C",400,"Herbs",1.5
44,"Simpson diversity",-2,103.2,5,"Island",3,"BEF",6,"Herbs",12.7
44,"Shannon diversity",-2,103.2,5,"Island",3,"BEF",6,"Herbs",14.8
44,"Species richness",-2,103.2,5,"Island",3,"BEF",6,"Herbs",18
45,"Simpson diversity",-2,103.2,40,"Island",1,"E",400,"Herbs",5.3
45,"Species richness",-2,103.2,40,"Island",1,"E",400,"Herbs",16
45,"Shannon diversity",-2,103.2,40,"Island",1,"E",400,"Herbs",7.8
46,"Species richness",-2,103.2,40,"Island",2,"AB",400,"Herbs",15
46,"Simpson diversity",-2,103.2,40,"Island",2,"AB",400,"Herbs",9.1
46,"Shannon diversity",-2,103.2,40,"Island",2,"AB",400,"Herbs",11.2
47,"Shannon diversity",-2,103.2,20,"Island",2,"BE",100,"Herbs",10.2
47,"Simpson diversity",-2,103.2,20,"Island",2,"BE",100,"Herbs",8
47,"Species richness",-2,103.2,20,"Island",2,"BE",100,"Herbs",15
48,"Shannon diversity",-2,103.2,10,"Island",3,"CEF",24,"Herbs",11.8
48,"Simpson diversity",-2,103.2,10,"Island",3,"CEF",24,"Herbs",7.9
48,"Species richness",-2,103.2,10,"Island",3,"CEF",24,"Herbs",21
49,"Simpson diversity",-2,103.2,40,"Island",1,"F",400,"Herbs",4.8
49,"Species richness",-2,103.2,40,"Island",1,"F",400,"Herbs",15
49,"Shannon diversity",-2,103.2,40,"Island",1,"F",400,"Herbs",7.5
50,"Simpson diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Herbs",4.1
50,"Species richness",-2,103.2,5,"Island",6,"ABCDEF",6,"Herbs",10
50,"Shannon diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Herbs",5.8
51,"Shannon diversity",-2,103.2,20,"Island",1,"A",100,"Herbs",6.8
51,"Species richness",-2,103.2,20,"Island",1,"A",100,"Herbs",11
51,"Simpson diversity",-2,103.2,20,"Island",1,"A",100,"Herbs",4.8
52,"Shannon diversity",-2,103.2,40,"Island",1,"D",400,"Herbs",4.4
52,"Simpson diversity",-2,103.2,40,"Island",1,"D",400,"Herbs",3.6
52,"Species richness",-2,103.2,40,"Island",1,"D",400,"Herbs",8
53,"Simpson diversity",-1.9,103.3,10,"Control",,,0,"Herbs",8.3
53,"Shannon diversity",-1.9,103.3,10,"Control",,,0,"Herbs",9.6
53,"Species richness",-1.9,103.3,10,"Control",,,0,"Herbs",12
54,"Species richness",-2,103.3,10,"Control",,,0,"Herbs",15
54,"Simpson diversity",-2,103.3,10,"Control",,,0,"Herbs",3.6
54,"Shannon diversity",-2,103.3,10,"Control",,,0,"Herbs",6.5
55,"Species richness",-2,103.3,10,"Control",,,0,"Herbs",17
55,"Shannon diversity",-2,103.3,10,"Control",,,0,"Herbs",11.3
55,"Simpson diversity",-2,103.3,10,"Control",,,0,"Herbs",7.8
56,"Shannon diversity",-2,103.2,10,"Control",,,0,"Herbs",8.6
56,"Species richness",-2,103.2,10,"Control",,,0,"Herbs",15
56,"Simpson diversity",-2,103.2,10,"Control",,,0,"Herbs",6.4
1,"Species richness",-1.9,103.3,40,"Island",1,"A",400,"Pollen",8
1,"Simpson diversity",-1.9,103.3,40,"Island",1,"A",400,"Pollen",2.5
1,"Shannon diversity",-1.9,103.3,40,"Island",1,"A",400,"Pollen",3.7
2,"Species richness",-1.9,103.3,20,"Island",3,"ACF",99,"Pollen",7
2,"Shannon diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Pollen",1.8
2,"Simpson diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Pollen",1.3
3,"Shannon diversity",-1.9,103.3,20,"Island",2,"CD",100,"Pollen",3
