Date,PlotID,PalmID,1,2,3,4,5,6,7,8,
28-May-2018,01,7001,31.32,25.40,,,,,,,
28-May-2018,01,7002,38.72,,,,,,,,
28-May-2018,01,7003,,,,,,,,,
28-May-2018,01,7004,,,,,,,,,
28-May-2018,01,7005,37.6,31.78,36.50,36.10,,,,,
28-May-2018,01,7006,,,,,,,,,
28-May-2018,01,7007,11.08,8.46,,,,,,,
28-May-2018,01,7008,26.30,24.72,,,,,,,
28-May-2018,01,7009,22.46,22.04,,,,,,,
28-May-2018,01,7010,27.48,20.30,21.22,,,,,,
28-May-2018,01,7011,22.04,,,,,,,,
28-May-2018,01,7012,23.94,26.08,,,,,,,
28-May-2018,01,7013,19.00,25.60,20.88,,,,,,
28-May-2018,02,7014,24.10,28.74,,,,,,,
28-May-2018,03,7015,34.22,25.10,35.38,,,,,,
28-May-2018,03,7016,23.82,22.90,,,,,,,
28-May-2018,05,7017,22.12,,,,,,,,
29-May-2018,05,7018,,,,,,,,,
29-May-2018,05,7019,20.00,22.80,22.46,,,,,,
29-May-2018,05,7020,30.24,35.24,34.10,,,,,,
29-May-2018,05,7021,31.46,24.98,,,,,,,
29-May-2018,05,7022,,,,,,,,,
29-May-2018,05,7023,25.12,27.48,,,,,,,
29-May-2018,05,7024,32.02,36.04,,,,,,,
29-May-2018,05,7025,20.24,25.30,25.50,,,,,,
29-May-2018,05,7026,22.34,,,,,,,,
29-May-2018,05,7027,17.72,15.97,19.34,,,,,,
29-May-2018,05,7028,28.12,31.90,,,,,,,
28-May-2018,07,7029,21.60,14.44,,,,,,,
28-May-2018,07,7030,26.06,,,,,,,,
28-May-2018,07,7031,20.40,,,,,,,,
28-May-2018,07,7032,21.14,,,,,,,,
28-May-2018,07,7033,,,,,,,,,
28-May-2018,07,7034,19.88,18.96,,,,,,,
28-May-2018,07,7035,20.88,,,,,,,,
28-May-2018,07,7036,,,,,,,,,
28-May-2018,07,7037,,,,,,,,,
28-May-2018,07,7038,21.34,,,,,,,,
28-May-2018,07,7039,,,,,,,,,
29-May-2018,09,7040,,,,,,,,,
29-May-2018,10,7041,,,,,,,,,
28-May-2018,12,7042,28.12,24.26,25.54,,,,,,
28-May-2018,12,7043,,,,,,,,,
29-May-2018,15,7044,16.54,18.46,13.42,,,,,,
29-May-2018,15,7045,21.28,26.44,26.20,,,,,,
28-May-2018,17,7046,20.66,18.28,,,,,,,
28-May-2018,17,7047,22.44,23.06,21.84,,,,,,
28-May-2018,19,7048,,,,,,,,,
28-May-2018,19,7049,,,,,,,,,
28-May-2018,19,7050,,,,,,,,,
28-May-2018,20,7051,,,,,,,,,
29-May-2018,23,7052,24.78,18.78,,,,,,,
