Date,PlotID,PalmID,1,2,3,4,5,6,7,8,
30-May-2018,52,6844,38.08,,,,,,,,
30-May-2018,52,6845,26.82,,,,,,,,
30-May-2018,52,6846,25.73,27.29,,,,,,,
30-May-2018,51,6847,,,,,,,,,
30-May-2018,51,6848,33.34,,,,,,,,
30-May-2018,51,6849,22.36,,,,,,,,
29-May-2018,50,6850,19.85,,,,,,,,
29-May-2018,50,6851,17.65,,,,,,,,
29-May-2018,50,6852,,,,,,,,,
29-May-2018,49,6853,,,,,,,,,
29-May-2018,49,6854,,,,,,,,,
29-May-2018,49,6855,,,,,,,,,
29-May-2018,48,6856,22.41,27.44,,,,,,,
29-May-2018,48,6857,30.09,,,,,,,,
29-May-2018,48,6858,27.98,23.12,,,,,,,
29-May-2018,47,6859,16.10,17.02,18.13,,,,,,
29-May-2018,47,6860,23.78,16.59,,,,,,,
29-May-2018,47,6861,19.85,21.25,,,,,,,
30-May-2018,46,6862,24.11,30.83,,,,,,,
30-May-2018,46,6863,18.69,20.06,15.25,,,,,,
30-May-2018,46,6864,15.92,23.97,,,,,,,
29-May-2018,45,6865,12.45,8.78,,,,,,,
29-May-2018,45,6866,,,,,,,,,
29-May-2018,45,6867,,,,,,,,,
29-May-2018,44,6868,15.74,,,,,,,,
29-May-2018,44,6869,17.19,9.38,,,,,,,
29-May-2018,44,6870,28.90,,,,,,,,
28-May-2018,43,6871,16.50,26.94,24.26,,,,,,
28-May-2018,43,6872,,,,,,,,,
28-May-2018,43,6873,9.72,,,,,,,,
29-May-2018,42,6874,27.88,,,,,,,,
29-May-2018,42,6875,20.10,18.99,,,,,,,
29-May-2018,42,6876,,,,,,,,,
29-May-2018,41,6877,,,,,,,,,
29-May-2018,41,6878,32.20,27.46,31.58,,,,,,
29-May-2018,41,6879,23.04,21.83,18.40,,,,,,
29-May-2018,40,6880,25.98,31.30,33.46,,,,,,
29-May-2018,40,6881,,,,,,,,,
29-May-2018,40,6882,,,,,,,,,
30-May-2018,39,6883,,,,,,,,,
30-May-2018,39,6884,,,,,,,,,
30-May-2018,39,6885,,,,,,,,,
29-May-2018,38,6886,,,,,,,,,
29-May-2018,38,6887,,,,,,,,,
29-May-2018,38,6888,30.12,27.88,30.66,,,,,,
